company_name,contact_person,address,phone,email,source_url,scraped_at
"‹›ARVIND BUILDERSM.K. ANANDNO.39/80, SECOND STREET V.G. RAO NAGARE.B. COLONY, PHASE-I, GANAPATHY COIMBATORE - 641 006Show Phone NumberShow EmailContact Member",,"‹›ARVIND BUILDERSM.K. ANANDNO.39/80, SECOND STREET V.G. RAO NAGARE.B. COLONY, PHASE-I, GANAPATHY COIMBATORE - 641 006Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.991524
"ARVIND BUILDERSM.K. ANANDNO.39/80, SECOND STREET V.G. RAO NAGARE.B. COLONY, PHASE-I, GANAPATHY COIMBATORE - 641 006Show Phone NumberShow EmailContact Member",,"ARVIND BUILDERSM.K. ANANDNO.39/80, SECOND STREET V.G. RAO NAGARE.B. COLONY, PHASE-I, GANAPATHY COIMBATORE - 641 006Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.991683
"‹›ASVIN ASSOCIATESNA47, HINDUSTAN AVENUE UDAYAMPALAYAM ROADCOIMBATORE - 641 028Show Phone NumberShow EmailContact Member",,"‹›ASVIN ASSOCIATESNA47, HINDUSTAN AVENUE UDAYAMPALAYAM ROADCOIMBATORE - 641 028Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.992226
"ASVIN ASSOCIATESNA47, HINDUSTAN AVENUE UDAYAMPALAYAM ROADCOIMBATORE - 641 028Show Phone NumberShow EmailContact Member",,"ASVIN ASSOCIATESNA47, HINDUSTAN AVENUE UDAYAMPALAYAM ROADCOIMBATORE - 641 028Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.992397
"‹›B. SUNIL KUMARNAM/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009Show Phone NumberShow EmailContact Member",,"‹›B. SUNIL KUMARNAM/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.992843
"B. SUNIL KUMARNAM/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009Show Phone NumberShow EmailContact Member",,"B. SUNIL KUMARNAM/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.993001
"NAM/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009Show Phone NumberShow Email",,"NAM/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009Show Phone NumberShow Email",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.993063
"M/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009",,"M/S. PSK ASSOCIATES 42, MALAVIA STREERAM NAGAR COIMBATORE - 641 009",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.993106
"‹›B.R. CONSTRUCTIONSBRIJ MOHAN KHANNANO.50, KARUNANITHI NAGAR TRICHY ROADCOIMBATORE - 641 045Show Phone NumberShow EmailContact Member",,"‹›B.R. CONSTRUCTIONSBRIJ MOHAN KHANNANO.50, KARUNANITHI NAGAR TRICHY ROADCOIMBATORE - 641 045Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.993291
"B.R. CONSTRUCTIONSBRIJ MOHAN KHANNANO.50, KARUNANITHI NAGAR TRICHY ROADCOIMBATORE - 641 045Show Phone NumberShow EmailContact Member",,"B.R. CONSTRUCTIONSBRIJ MOHAN KHANNANO.50, KARUNANITHI NAGAR TRICHY ROADCOIMBATORE - 641 045Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.993427
"‹›BASKER ASSOCIATESS. BASKAR65, FRIST FLOOR, SRINAGAR HOPE COLLAGE, PEELAMEDUCOIMBATORE - 641 004Show Phone NumberShow EmailContact Member",,"‹›BASKER ASSOCIATESS. BASKAR65, FRIST FLOOR, SRINAGAR HOPE COLLAGE, PEELAMEDUCOIMBATORE - 641 004Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.993888
"BASKER ASSOCIATESS. BASKAR65, FRIST FLOOR, SRINAGAR HOPE COLLAGE, PEELAMEDUCOIMBATORE - 641 004Show Phone NumberShow EmailContact Member",,"BASKER ASSOCIATESS. BASKAR65, FRIST FLOOR, SRINAGAR HOPE COLLAGE, PEELAMEDUCOIMBATORE - 641 004Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.994031
"‹›BAVIDA BUILDERSB. DHANBALNO.1/3, VIVEKANANDA STREET NETHJIPURAMNEELIKONAMPALAYAM COIMBATORE - 641 033Show Phone NumberShow EmailContact Member",,"‹›BAVIDA BUILDERSB. DHANBALNO.1/3, VIVEKANANDA STREET NETHJIPURAMNEELIKONAMPALAYAM COIMBATORE - 641 033Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.994123
"BAVIDA BUILDERSB. DHANBALNO.1/3, VIVEKANANDA STREET NETHJIPURAMNEELIKONAMPALAYAM COIMBATORE - 641 033Show Phone NumberShow EmailContact Member",,"BAVIDA BUILDERSB. DHANBALNO.1/3, VIVEKANANDA STREET NETHJIPURAMNEELIKONAMPALAYAM COIMBATORE - 641 033Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.994280
"‹›BETHANAN ASSOCIATESM. BETHNANNO.2/8, 7TH CROSS, KANJIMAA NAGAR NEAR CHERAN MAA NAGARVILANKURCHI COIMBATORE - 641 035Show Phone NumberShow EmailContact Member",,"‹›BETHANAN ASSOCIATESM. BETHNANNO.2/8, 7TH CROSS, KANJIMAA NAGAR NEAR CHERAN MAA NAGARVILANKURCHI COIMBATORE - 641 035Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.994498
"BETHANAN ASSOCIATESM. BETHNANNO.2/8, 7TH CROSS, KANJIMAA NAGAR NEAR CHERAN MAA NAGARVILANKURCHI COIMBATORE - 641 035Show Phone NumberShow EmailContact Member",,"BETHANAN ASSOCIATESM. BETHNANNO.2/8, 7TH CROSS, KANJIMAA NAGAR NEAR CHERAN MAA NAGARVILANKURCHI COIMBATORE - 641 035Show Phone NumberShow EmailContact Member",,,https://baionline.in/committee_member/coimbatore,2025-09-12T13:20:14.994659
